Frequency (Hz)	Level (dB)
6319.995117	-158.377365
6325.378418	-159.437500
6330.761719	-160.532272
6336.145020	-159.826614
6341.528320	-160.387451
6346.911621	-159.483307
6352.294922	-158.129227
6357.678223	-157.936584
6363.061523	-160.781677
6368.444824	-164.309097
6373.828125	-161.598282
6379.211426	-164.849976
6384.594727	-162.685837
6389.978027	-161.251251
6395.361328	-160.788086
6400.744629	-162.782135
6406.127930	-164.529449
6411.511230	-162.402939
6416.894531	-160.214935
6422.277832	-158.464676
6427.661133	-159.629471
6433.044434	-159.955902
6438.427734	-161.470520
6443.811035	-160.926620
6449.194336	-159.442856
6454.577637	-161.144470
6459.960938	-166.556808
6465.344238	-166.070679
6470.727539	-160.684952
6476.110840	-158.072739
6481.494141	-157.621964
6486.877441	-158.503525
6492.260742	-160.964264
6497.644043	-161.518295
6503.027344	-160.649506
6508.410645	-163.115463
6513.793945	-158.254807
6519.177246	-157.747482
6524.560547	-161.404617
6529.943848	-161.312195
6535.327148	-161.077026
6540.710449	-163.767654
6546.093750	-162.143616
6551.477051	-159.394470
6556.860352	-161.336380
6562.243652	-165.351593
6567.626953	-163.975327
6573.010254	-162.210510
6578.393555	-166.885040
6583.776855	-162.364319
6589.160156	-162.548126
6594.543457	-165.399597
6599.926758	-164.186050
6605.310059	-162.341751
6610.693359	-164.251785
6616.076660	-162.451492
6621.459961	-161.027557
6626.843262	-160.745880
6632.226563	-159.521606
6637.609863	-159.819260
6642.993164	-164.813828
6648.376465	-165.234589
6653.759766	-162.445404
6659.143066	-161.217651
6664.526367	-160.882309
6669.909668	-160.202713
6675.292969	-161.530258
6680.676270	-163.454269
6686.059570	-163.502899
6691.442871	-164.233887
6696.826172	-167.337738
6702.209473	-164.457275
6707.592773	-162.276108
6712.976074	-161.575272
6718.359375	-161.172226
6723.742676	-161.385376
6729.125977	-162.553635
6734.509277	-162.267685
6739.892578	-162.726425
6745.275879	-162.321808
6750.659180	-164.929214
6756.042480	-163.055054
6761.425781	-164.722885
6766.809082	-167.396576
6772.192383	-162.400970
6777.575684	-163.240372
6782.958984	-165.185928
6788.342285	-165.760147
6793.725586	-167.739822
6799.108887	-166.290985
6804.492188	-167.411804
6809.875488	-162.832748
6815.258789	-165.367294
6820.642090	-166.959747
6826.025391	-165.394348
6831.408691	-165.613922
6836.791992	-166.519150
6842.175293	-167.850296
6847.558594	-165.326019
6852.941895	-162.070053
6858.325195	-164.905060
6863.708496	-168.244339
6869.091797	-163.997910
6874.475098	-164.810669
6879.858398	-167.118195
6885.241699	-165.048859
6890.625000	-166.981552
6896.008301	-166.791779
6901.391602	-166.046432
6906.774902	-166.190598
6912.158203	-165.076706
6917.541504	-164.087585
6922.924805	-165.714508
6928.308105	-168.260590
6933.691406	-164.288727
6939.074707	-164.606308
6944.458008	-165.028183
6949.841309	-168.833084
6955.224609	-167.911133
6960.607910	-165.306458
6965.991211	-163.806702
6971.374512	-165.817413
6976.757813	-164.064545
6982.141113	-162.421310
6987.524414	-165.174545
6992.907715	-165.333054
6998.291016	-163.842453
7003.674316	-166.970703
7009.057617	-165.549225
7014.440918	-165.813370
7019.824219	-165.830597
7025.207520	-168.533035
7030.590820	-165.712784
7035.974121	-163.799744
7041.357422	-166.542587
7046.740723	-166.984116
7052.124023	-165.330826
7057.507324	-165.346725
7062.890625	-165.594452
7068.273926	-164.773636
7073.657227	-165.388336
7079.040527	-166.967529
7084.423828	-167.637802
7089.807129	-166.673828
7095.190430	-166.992905
7100.573730	-165.872208
7105.957031	-165.733765
7111.340332	-164.226410
7116.723633	-168.386795
7122.106934	-168.290985
7127.490234	-170.120209
7132.873535	-174.019928
7138.256836	-166.641891
7143.640137	-167.488495
7149.023438	-167.411240
7154.406738	-165.944550
7159.790039	-166.311737
7165.173340	-170.150818
7170.556641	-172.576050
7175.939941	-170.304810
7181.323242	-167.383011
7186.706543	-164.017593
7192.089844	-167.825272
7197.473145	-169.482346
7202.856445	-169.009338
7208.239746	-167.792938
7213.623047	-166.408371
7219.006348	-164.904312
7224.389648	-163.714905
7229.772949	-164.027710
7235.156250	-166.139160
7240.539551	-167.733414
7245.922852	-165.216354
7251.306152	-164.672867
7256.689453	-165.960037
7262.072754	-169.118118
7267.456055	-169.356796
7272.839355	-168.091949
7278.222656	-169.046539
7283.605957	-166.323013
7288.989258	-164.539566
7294.372559	-165.399673
7299.755859	-168.300079
7305.139160	-169.479004
7310.522461	-169.509262
7315.905762	-172.166245
7321.289063	-169.183807
7326.672363	-169.045898
7332.055664	-170.307556
7337.438965	-169.427277
7342.822266	-169.729370
7348.205566	-170.312332
7353.588867	-165.573517
7358.972168	-167.394684
7364.355469	-167.847656
7369.738770	-172.360428
7375.122070	-170.740005
7380.505371	-168.059402
7385.888672	-171.900696
7391.271973	-168.613693
7396.655273	-168.840973
7402.038574	-169.609573
7407.421875	-171.641235
7412.805176	-171.976486
7418.188477	-170.945892
7423.571777	-173.438461
7428.955078	-170.783157
7434.338379	-168.379669
7439.721680	-170.830994
7445.104980	-170.846573
7450.488281	-171.318420
7455.871582	-170.793427
7461.254883	-168.005737
7466.638184	-168.810440
7472.021484	-168.861145
7477.404785	-169.861496
7482.788086	-169.973969
7488.171387	-170.867096
7493.554688	-170.199951
7498.937988	-168.135742
7504.321289	-170.366867
7509.704590	-174.147308
7515.087891	-177.645386
7520.471191	-173.405182
7525.854492	-168.397125
7531.237793	-168.852890
7536.621094	-171.780975
7542.004395	-169.146881
7547.387695	-167.299179
7552.770996	-170.125549
7558.154297	-168.098694
7563.537598	-170.316101
7568.920898	-167.872055
7574.304199	-169.055984
7579.687500	-172.866318
7585.070801	-170.056305
7590.454102	-168.351730
7595.837402	-169.502945
7601.220703	-170.865356
7606.604004	-170.381271
7611.987305	-170.915131
7617.370605	-169.569122
7622.753906	-172.514420
7628.137207	-173.795486
7633.520508	-174.887238
7638.903809	-176.077057
7644.287109	-171.482834
7649.670410	-171.061905
7655.053711	-171.988480
7660.437012	-172.099045
7665.820313	-170.664291
7671.203613	-170.152206
7676.586914	-172.879044
7681.970215	-175.640411
7687.353516	-173.388443
7692.736816	-171.962280
7698.120117	-171.685699
7703.503418	-171.142792
7708.886719	-172.041168
7714.270020	-169.392426
7719.653320	-173.362228
7725.036621	-177.852356
7730.419922	-171.624313
7735.803223	-174.979645
7741.186523	-176.844482
7746.569824	-174.736298
7751.953125	-173.443588
7757.336426	-172.203766
7762.719727	-173.799744
7768.103027	-175.092194
7773.486328	-175.228027
7778.869629	-173.190918
7784.252930	-178.367142
7789.636230	-172.529922
7795.019531	-173.992401
7800.402832	-174.715042
7805.786133	-176.286499
7811.169434	-172.881622
7816.552734	-170.170227
7821.936035	-172.458420
7827.319336	-174.465057
7832.702637	-172.436203
7838.085938	-174.631027
7843.469238	-174.809464
7848.852539	-171.488281
7854.235840	-171.507660
7859.619141	-177.910095
7865.002441	-173.891235
7870.385742	-169.864105
7875.769043	-170.150421
7881.152344	-172.797012
7886.535645	-173.025284
7891.918945	-176.358871
7897.302246	-174.012436
7902.685547	-174.282074
7908.068848	-175.607849
7913.452148	-173.801315
7918.835449	-173.884903
7924.218750	-174.538757
7929.602051	-172.654999
7934.985352	-177.202042
7940.368652	-174.339157
7945.751953	-174.913116
7951.135254	-178.125076
7956.518555	-174.621094
7961.901855	-172.807388
7967.285156	-171.496140
7972.668457	-174.063721
7978.051758	-178.089676
7983.435059	-173.307220
7988.818359	-172.844055
7994.201660	-174.109146
7999.584961	-178.430405
8004.968262	-176.089722
8010.351563	-175.524429
8015.734863	-175.684082
8021.118164	-172.485168
8026.501465	-174.258606
8031.884766	-180.533142
8037.268066	-175.771683
8042.651367	-175.693329
8048.034668	-173.259171
8053.417969	-174.791656
8058.801270	-176.481476
8064.184570	-175.545197
8069.567871	-173.588516
8074.951172	-173.511795
8080.334473	-171.184357
8085.717773	-173.367249
8091.101074	-173.894699
8096.484375	-175.762909
8101.867676	-175.846527
8107.250977	-173.260529
8112.634277	-176.711044
8118.017578	-177.399231
8123.400879	-179.267700
8128.784180	-173.011017
8134.167480	-174.802887
8139.550781	-170.993164
8144.934082	-174.604202
8150.317383	-171.962280
8155.700684	-171.488373
8161.083984	-175.440628
8166.467285	-176.575699
8171.850586	-177.869171
8177.233887	-174.735336
8182.617188	-177.177368
8188.000488	-174.825546
8193.383789	-173.976578
8198.767090	-175.277618
8204.150391	-174.786240
8209.533691	-172.656387
8214.916992	-171.820877
8220.300293	-172.737854
8225.683594	-173.885956
8231.066895	-179.847382
8236.450195	-178.940430
8241.833496	-174.858963
8247.216797	-177.663193
8252.600098	-181.053375
8257.983398	-173.066498
8263.366699	-173.611343
8268.750000	-177.148605
8274.133301	-176.603134
8279.516602	-176.340103
8284.899902	-174.428833
8290.283203	-176.522537
8295.666504	-174.254898
8301.049805	-175.450333
8306.433105	-177.010880
8311.816406	-177.874496
8317.199707	-175.435501
8322.583008	-179.714447
8327.966309	-178.269806
8333.349609	-173.246140
8338.732910	-173.437119
8344.116211	-176.060196
8349.499512	-174.346863
8354.882813	-172.527313
8360.266113	-174.026962
8365.649414	-175.599640
8371.032715	-177.898804
8376.416016	-176.543655
8381.799316	-171.918213
8387.182617	-179.551285
8392.565918	-177.728882
8397.949219	-181.986725
8403.332520	-175.748032
8408.715820	-176.220245
8414.099121	-176.784271
8419.482422	-177.712402
8424.865723	-177.872223
8430.249023	-176.172104
8435.632324	-177.546295
8441.015625	-177.667496
8446.398926	-176.719147
8451.782227	-175.857300
8457.165527	-174.588104
8462.548828	-176.321777
8467.932129	-179.189713
8473.315430	-181.019577
8478.698730	-175.942856
8484.082031	-178.240768
8489.465332	-176.330139
8494.848633	-176.574326
8500.231934	-176.560333
8505.615234	-179.663727
8510.998535	-177.659119
8516.381836	-176.119263
8521.765137	-180.906815
8527.148438	-180.747589
8532.531738	-179.402603
8537.915039	-174.758652
8543.298340	-179.163910
8548.681641	-178.846802
8554.064941	-177.617523
8559.448242	-179.617020
8564.831543	-180.478409
8570.214844	-180.514786
8575.598145	-179.098206
8580.981445	-181.180237
8586.364746	-177.780579
8591.748047	-177.908554
8597.131348	-180.064484
8602.514648	-180.909134
8607.897949	-180.434372
8613.281250	-179.789520
8618.664551	-180.037079
8624.047852	-179.110992
8629.431152	-175.876495
8634.814453	-179.881836
8640.197754	-178.289932
8645.581055	-180.129242
8650.964355	-178.340302
8656.347656	-179.119690
8661.730957	-183.871323
8667.114258	-179.345261
8672.497559	-179.077286
8677.880859	-179.892151
8683.264160	-177.554596
8688.647461	-180.271774
8694.030762	-178.841049
8699.414063	-177.282684
8704.797363	-180.404770
8710.180664	-177.210388
8715.563965	-174.385025
8720.947266	-175.624359
8726.330566	-178.987915
8731.713867	-182.262222
8737.097168	-179.808136
8742.480469	-178.023941
8747.863770	-178.537338
8753.247070	-180.726822
8758.630371	-183.009323
8764.013672	-179.954605
8769.396973	-179.320084
8774.780273	-183.712357
8780.163574	-182.054459
8785.546875	-179.833755
8790.930176	-180.078751
8796.313477	-181.889511
8801.696777	-181.207199
8807.080078	-183.000534
8812.463379	-182.355850
8817.846680	-176.392075
8823.229980	-175.652542
8828.613281	-179.741058
8833.996582	-184.115677
8839.379883	-184.452011
8844.763184	-181.491241
8850.146484	-179.339523
8855.529785	-175.652786
8860.913086	-181.572876
8866.296387	-175.482208
8871.679688	-178.829086
8877.062988	-183.701355
8882.446289	-181.536438
8887.829590	-180.050369
8893.212891	-176.692307
8898.596191	-179.684921
8903.979492	-184.472504
8909.362793	-177.875824
8914.746094	-180.851151
8920.129395	-180.596603
8925.512695	-181.330887
8930.895996	-179.731064
8936.279297	-179.083374
8941.662598	-179.162170
8947.045898	-180.078262
8952.429199	-180.750412
8957.812500	-179.435333
8963.195801	-179.529526
8968.579102	-176.615372
8973.962402	-175.098526
8979.345703	-181.181671
8984.729004	-182.477005
8990.112305	-179.816467
8995.495605	-179.203674
9000.878906	-179.344131
9006.262207	-177.120316
9011.645508	-179.526230
9017.028809	-183.132690
9022.412109	-183.455582
9027.795410	-180.079147
9033.178711	-177.389511
9038.562012	-182.687286
9043.945313	-182.122803
9049.328613	-175.878189
9054.711914	-180.153473
9060.095215	-175.058975
9065.478516	-179.468567
9070.861816	-175.471024
9076.245117	-173.077774
9081.628418	-190.397751
9087.011719	-182.467422
9092.395020	-176.642731
9097.778320	-178.330338
9103.161621	-181.914474
9108.544922	-188.348175
9113.928223	-182.289413
9119.311523	-178.407288
9124.694824	-181.746307
9130.078125	-185.496475
9135.461426	-188.997025
9140.844727	-184.980698
9146.228027	-179.164246
9151.611328	-180.330902
9156.994629	-178.506180
9162.377930	-179.899979
9167.761230	-179.450775
9173.144531	-182.798874
9178.527832	-181.531601
9183.911133	-181.631104
9189.294434	-182.993210
9194.677734	-187.293930
9200.061035	-183.979538
9205.444336	-177.292191
9210.827637	-177.359558
9216.210938	-180.665436
9221.594238	-181.776428
9226.977539	-179.444244
9232.360840	-181.853760
9237.744141	-177.200562
9243.127441	-178.554321
9248.510742	-182.149597
9253.894043	-178.434128
9259.277344	-181.630371
9264.660645	-179.893570
9270.043945	-184.655014
9275.427246	-183.271713
9280.810547	-179.662247
9286.193848	-181.771744
9291.577148	-181.689346
9296.960449	-177.170059
9302.343750	-177.170288
9307.727051	-182.024277
9313.110352	-185.309921
9318.493652	-184.597015
9323.876953	-181.839722
9329.260254	-183.735641
9334.643555	-185.668045
9340.026855	-184.660080
9345.410156	-181.799255
9350.793457	-184.675827
9356.176758	-181.904099
9361.560059	-182.530579
9366.943359	-182.353714
9372.326660	-186.096237
9377.709961	-179.794861
9383.093262	-180.566589
9388.476563	-184.558441
9393.859863	-180.146515
9399.243164	-179.824051
9404.626465	-188.258270
9410.009766	-182.706192
9415.393066	-180.889938
9420.776367	-180.893372
9426.159668	-183.018875
9431.542969	-184.954926
9436.926270	-180.022797
9442.309570	-182.046494
9447.692871	-178.762848
9453.076172	-185.255615
9458.459473	-183.999832
9463.842773	-180.774597
9469.226074	-181.005630
9474.609375	-179.851013
9479.992676	-183.054794
9485.375977	-179.971893
9490.759277	-179.199554
9496.142578	-180.480316
9501.525879	-183.994675
9506.909180	-175.944672
9512.292480	-176.437836
9517.675781	-185.160706
9523.059082	-180.054001
9528.442383	-179.934311
9533.825684	-173.305054
9539.208984	-177.533020
9544.592285	-175.262115
9549.975586	-173.464142
9555.358887	-179.748337
9560.742188	-182.204803
9566.125488	-180.696747
9571.508789	-191.946304
9576.892090	-179.489777
9582.275391	-183.386978
9587.658691	-178.633423
9593.041992	-180.126831
9598.425293	-183.902191
9603.808594	-173.504059
9609.191895	-181.892563
9614.575195	-180.536423
9619.958496	-182.593414
9625.341797	-178.547119
9630.725098	-181.454117
9636.108398	-183.262589
9641.491699	-183.320831
9646.875000	-181.300720
9652.258301	-181.485947
9657.641602	-184.860840
9663.024902	-185.086548
9668.408203	-182.924011
9673.791504	-180.776596
9679.174805	-180.696121
9684.558105	-180.401093
9689.941406	-180.120972
9695.324707	-181.838165
9700.708008	-182.147217
9706.091309	-181.267441
9711.474609	-179.178345
9716.857910	-183.334915
9722.241211	-181.030350
9727.624512	-177.890564
9733.007813	-181.949875
9738.391113	-176.618301
9743.774414	-178.358047
9749.157715	-166.819046
9754.541016	-174.815750
9759.924316	-176.322495
9765.307617	-177.326187
9770.690918	-177.832031
9776.074219	-170.629440
9781.457520	-174.300964
9786.840820	-176.792618
9792.224121	-177.727203
9797.607422	-177.833176
9802.990723	-179.106873
9808.374023	-186.252090
9813.757324	-183.522354
9819.140625	-183.135544
9824.523926	-182.137817
9829.907227	-184.446136
9835.290527	-183.897003
9840.673828	-182.463150
9846.057129	-181.473618
9851.440430	-182.286484
9856.823730	-182.134842
9862.207031	-177.335159
9867.590332	-181.665344
9872.973633	-179.782623
9878.356934	-182.938263
9883.740234	-184.430939
9889.123535	-183.776093
9894.506836	-182.230759
9899.890137	-184.384796
9905.273438	-188.929993
9910.656738	-190.065475
9916.040039	-182.637665
9921.423340	-185.494278
9926.806641	-187.279099
9932.189941	-186.578629
9937.573242	-182.262650
9942.956543	-187.952011
9948.339844	-183.687485
9953.723145	-175.449295
9959.106445	-174.811508
9964.489746	-190.878418
9969.873047	-182.398361
9975.256348	-181.780945
9980.639648	-183.848663
9986.022949	-183.647202
9991.406250	-181.917145
9996.789551	-187.152267
10002.172852	-183.016220
10007.556152	-184.544266
10012.939453	-184.351120
10018.322754	-188.332184
10023.706055	-185.057495
10029.089355	-181.057434
10034.472656	-187.235413
10039.855957	-184.876236
10045.239258	-182.136398
10050.622559	-186.674835
10056.005859	-185.029709
10061.389160	-182.305374
10066.772461	-180.059113
10072.155762	-187.806549
10077.539063	-183.905045
10082.922363	-182.134537
10088.305664	-185.236954
10093.688965	-183.457642
10099.072266	-182.017426
10104.455566	-180.186905
10109.838867	-181.590057
10115.222168	-181.714706
10120.605469	-181.018921
10125.988770	-188.005753
10131.372070	-181.111145
10136.755371	-182.088333
10142.138672	-181.677795
10147.521973	-181.600281
10152.905273	-180.847351
10158.288574	-184.584015
10163.671875	-182.386398
10169.055176	-181.777191
10174.438477	-183.948456
10179.821777	-187.374924
10185.205078	-184.350601
10190.588379	-180.576630
10195.971680	-181.010651
10201.354980	-178.523361
10206.738281	-183.034607
10212.121582	-177.061447
10217.504883	-180.701126
10222.888184	-181.518738
10228.271484	-177.651184
10233.654785	-177.401016
10239.038086	-180.298065
10244.421387	-182.363861
10249.804688	-181.603531
10255.187988	-177.604218
10260.571289	-190.815460
10265.954590	-179.731232
10271.337891	-180.676758
10276.721191	-187.266602
10282.104492	-184.770905
10287.487793	-181.482071
10292.871094	-181.737000
10298.254395	-179.501999
10303.637695	-182.725922
10309.020996	-175.770767
10314.404297	-184.113113
10319.787598	-172.261169
10325.170898	-182.106094
10330.554199	-184.730972
10335.937500	-182.562744
10341.320801	-182.422348
10346.704102	-185.849594
10352.087402	-190.575500
10357.470703	-181.226120
10362.854004	-186.113693
10368.237305	-183.042252
10373.620605	-179.240158
10379.003906	-180.986435
10384.387207	-188.623688
10389.770508	-186.736145
10395.153809	-179.566360
10400.537109	-180.697556
10405.920410	-182.840485
10411.303711	-179.961777
10416.687012	-189.708939
10422.070313	-181.972733
10427.453613	-176.797089
10432.836914	-179.181976
10438.220215	-185.235687
10443.603516	-179.680969
10448.986816	-186.154953
10454.370117	-184.182785
10459.753418	-179.592850
10465.136719	-185.389771
10470.520020	-189.122757
10475.903320	-188.059235
10481.286621	-180.942169
10486.669922	-182.697830
10492.053223	-181.648849
10497.436523	-182.235092
10502.819824	-183.647247
10508.203125	-183.603455
10513.586426	-183.939835
10518.969727	-185.266541
10524.353027	-188.028397
10529.736328	-183.811050
10535.119629	-183.370010
10540.502930	-180.113983
10545.886230	-182.984467
10551.269531	-188.122177
10556.652832	-181.029694
10562.036133	-185.391235
10567.419434	-184.285034
10572.802734	-180.772766
10578.186035	-182.724319
10583.569336	-185.900681
10588.952637	-183.989777
10594.335938	-182.427338
10599.719238	-187.265396
10605.102539	-184.744720
10610.485840	-191.913879
10615.869141	-186.956497
10621.252441	-183.629913
10626.635742	-189.555435
10632.019043	-184.902023
10637.402344	-184.651443
10642.785645	-184.044327
10648.168945	-185.517029
10653.552246	-182.148743
10658.935547	-184.475510
10664.318848	-181.884109
10669.702148	-175.330551
10675.085449	-184.240662
10680.468750	-184.756592
10685.852051	-177.996185
10691.235352	-184.333771
10696.618652	-180.801895
10702.001953	-188.359726
10707.385254	-178.885468
10712.768555	-181.572693
10718.151855	-181.786453
10723.535156	-187.839432
10728.918457	-182.139877
10734.301758	-184.965454
10739.685059	-184.818481
10745.068359	-182.636612
10750.451660	-183.826706
10755.834961	-185.643585
10761.218262	-188.704391
10766.601563	-187.635422
10771.984863	-191.121735
10777.368164	-191.245544
10782.751465	-185.222672
10788.134766	-186.312317
10793.518066	-180.999344
10798.901367	-190.884903
10804.284668	-185.208298
10809.667969	-188.667572
10815.051270	-182.711334
10820.434570	-188.850143
10825.817871	-190.168198
10831.201172	-185.527588
10836.584473	-186.035507
10841.967773	-186.558365
10847.351074	-180.258362
10852.734375	-182.297836
10858.117676	-184.140335
10863.500977	-184.523468
10868.884277	-180.187180
10874.267578	-182.985687
10879.650879	-187.024902
10885.034180	-183.453888
10890.417480	-185.254578
10895.800781	-181.967728
10901.184082	-179.464676
10906.567383	-183.399673
10911.950684	-178.196304
10917.333984	-181.548981
10922.717285	-186.659454
10928.100586	-178.162201
10933.483887	-175.742599
10938.867188	-175.230240
10944.250488	-182.326294
10949.633789	-186.149612
10955.017090	-185.590347
10960.400391	-184.092026
10965.783691	-179.892715
10971.166992	-187.285278
10976.550293	-182.609222
10981.933594	-181.245865
10987.316895	-182.786652
10992.700195	-183.540268
10998.083496	-185.547897
11003.466797	-184.433838
11008.850098	-179.706589
11014.233398	-179.755096
11019.616699	-189.730164
11025.000000	-186.481308
11030.383301	-185.240646
11035.766602	-188.546387
11041.149902	-188.638229
11046.533203	-180.325775
11051.916504	-186.472748
11057.299805	-182.033600
11062.683105	-186.292206
11068.066406	-183.334717
11073.449707	-186.052460
11078.833008	-181.224380
11084.216309	-187.356918
11089.599609	-184.881821
11094.982910	-187.457764
11100.366211	-184.770844
11105.749512	-184.013596
11111.132813	-184.706268
11116.516113	-183.133347
11121.899414	-182.426880
11127.282715	-182.329056
11132.666016	-178.939209
11138.049316	-180.571579
11143.432617	-185.673126
11148.815918	-179.508713
11154.199219	-186.364380
11159.582520	-176.768982
11164.965820	-180.408157
11170.349121	-188.083389
11175.732422	-181.034927
11181.115723	-182.884460
11186.499023	-181.638672
11191.882324	-179.095352
11197.265625	-176.953445
11202.648926	-177.467026
11208.032227	-181.102905
11213.415527	-184.032639
11218.798828	-182.768646
11224.182129	-185.398483
11229.565430	-184.044952
11234.948730	-185.534668
11240.332031	-183.197128
11245.715332	-190.276566
11251.098633	-185.460510
11256.481934	-189.038956
11261.865234	-187.545029
11267.248535	-182.989441
11272.631836	-185.540665
11278.015137	-185.472168
11283.398438	-182.253479
11288.781738	-186.580826
11294.165039	-186.988907
11299.548340	-184.935287
11304.931641	-181.061371
11310.314941	-185.265671
11315.698242	-185.222519
11321.081543	-182.410843
11326.464844	-187.876251
11331.848145	-189.928558
11337.231445	-182.873001
11342.614746	-184.113617
11347.998047	-182.718079
11353.381348	-179.801224
11358.764648	-187.254929
11364.147949	-184.403473
11369.531250	-182.517273
11374.914551	-178.865982
11380.297852	-191.045532
11385.681152	-187.589920
11391.064453	-183.233841
11396.447754	-187.183502
11401.831055	-184.925781
11407.214355	-183.600418
11412.597656	-183.659836
11417.980957	-188.646866
11423.364258	-187.071930
11428.747559	-184.233200
11434.130859	-181.309341
11439.514160	-185.785858
11444.897461	-187.462418
11450.280762	-186.085602
11455.664063	-188.153931
11461.047363	-183.822830
11466.430664	-184.316330
11471.813965	-191.065628
11477.197266	-180.540100
11482.580566	-184.833252
11487.963867	-184.908279
11493.347168	-181.186325
11498.730469	-183.442535
11504.113770	-181.613495
11509.497070	-181.470978
11514.880371	-181.309784
11520.263672	-181.400116
11525.646973	-184.598816
11531.030273	-189.542236
11536.413574	-183.848251
11541.796875	-181.734863
11547.180176	-186.278046
11552.563477	-178.573654
11557.946777	-176.642502
11563.330078	-177.550781
11568.713379	-182.125671
11574.096680	-185.876144
11579.479980	-178.329376
11584.863281	-188.663055
11590.246582	-183.623047
11595.629883	-187.620758
11601.013184	-179.604752
11606.396484	-182.177856
11611.779785	-183.398972
11617.163086	-179.630188
11622.546387	-183.928207
11627.929688	-183.611542
11633.312988	-182.109238
11638.696289	-182.412766
11644.079590	-184.786850
11649.462891	-193.290939
11654.846191	-182.381058
11660.229492	-184.782562
11665.612793	-180.944595
11670.996094	-184.906647
11676.379395	-186.791733
11681.762695	-178.404144
11687.145996	-184.536514
11692.529297	-181.661102
11697.912598	-184.243912
11703.295898	-183.981140
11708.679199	-183.395172
11714.062500	-182.915604
11719.445801	-181.802917
11724.829102	-171.877396
11730.212402	-178.561157
11735.595703	-183.651901
11740.979004	-172.419510
11746.362305	-172.314728
11751.745605	-175.017563
11757.128906	-177.186859
11762.512207	-184.209091
11767.895508	-190.491379
11773.278809	-183.703552
11778.662109	-180.715332
11784.045410	-183.361404
11789.428711	-182.067383
11794.812012	-181.173523
11800.195313	-183.931854
11805.578613	-178.029480
11810.961914	-183.424179
11816.345215	-181.455292
11821.728516	-177.110962
11827.111816	-177.028687
11832.495117	-177.893066
11837.878418	-183.257706
11843.261719	-186.411682
11848.645020	-180.850616
11854.028320	-175.240768
11859.411621	-179.682159
11864.794922	-179.266037
11870.178223	-181.490936
11875.561523	-189.585892
11880.944824	-182.238388
11886.328125	-182.483429
11891.711426	-180.986038
11897.094727	-183.139954
11902.478027	-181.374603
11907.861328	-185.238174
11913.244629	-187.188721
11918.627930	-178.135300
11924.011230	-187.644287
11929.394531	-184.833496
11934.777832	-182.255875
11940.161133	-183.325134
11945.544434	-180.203415
11950.927734	-181.261047
11956.311035	-181.971436
11961.694336	-181.121216
11967.077637	-183.180054
11972.460938	-182.223694
11977.844238	-185.404266
11983.227539	-181.526138
11988.610840	-181.876236
11993.994141	-180.305923
11999.377441	-180.623764
12004.760742	-176.852295
12010.144043	-181.684326
12015.527344	-187.287247
12020.910645	-183.045746
12026.293945	-182.043823
12031.677246	-185.453323
12037.060547	-181.499268
12042.443848	-180.965454
12047.827148	-178.838654
12053.210449	-180.634888
12058.593750	-182.407578
12063.977051	-187.218552
12069.360352	-186.188049
12074.743652	-186.836945
12080.126953	-190.627426
12085.510254	-175.869095
12090.893555	-178.846954
12096.276855	-177.349991
12101.660156	-184.513412
12107.043457	-185.764496
12112.426758	-182.154480
12117.810059	-183.730545
12123.193359	-184.853699
12128.576660	-182.674561
12133.959961	-184.910522
12139.343262	-179.671417
12144.726563	-182.876358
12150.109863	-185.007492
12155.493164	-182.831757
12160.876465	-186.134827
12166.259766	-187.240875
12171.643066	-183.039459
12177.026367	-181.338074
12182.409668	-179.370117
12187.792969	-179.538834
12193.176270	-182.409302
12198.559570	-181.692200
12203.942871	-176.967316
12209.326172	-184.881393
12214.709473	-185.344879
12220.092773	-185.781158
12225.476074	-180.526337
12230.859375	-180.535706
12236.242676	-183.296265
12241.625977	-179.169128
12247.009277	-175.410950
12252.392578	-178.859726
12257.775879	-178.675232
12263.159180	-183.823837
12268.542480	-165.614868
12273.925781	-167.207855
12279.309082	-172.882965
12284.692383	-178.378448
12290.075684	-172.441544
12295.458984	-172.971741
12300.842285	-182.298752
12306.225586	-184.817139
12311.608887	-172.467163
12316.992188	-178.134323
12322.375488	-184.129364
12327.758789	-180.694061
12333.142090	-188.404083
12338.525391	-177.173218
12343.908691	-178.315399
12349.291992	-187.780045
12354.675293	-181.072449
12360.058594	-179.864426
12365.441895	-171.781723
12370.825195	-177.880493
12376.208496	-183.021790
12381.591797	-188.889603
12386.975098	-183.085876
12392.358398	-185.939270
12397.741699	-182.961288
12403.125000	-182.094376
12408.508301	-187.811768
12413.891602	-181.515915
12419.274902	-183.888046
12424.658203	-182.717422
12430.041504	-183.981766
12435.424805	-183.270325
12440.808105	-196.712418
12446.191406	-171.209610
12451.574707	-186.765335
12456.958008	-184.198883
12462.341309	-181.445694
12467.724609	-189.004166
12473.107910	-177.098038
12478.491211	-182.189423
12483.874512	-177.238586
12489.257813	-177.552948
12494.641113	-180.461380
12500.024414	-174.699142
12505.407715	-181.329300
12510.791016	-178.090546
12516.174316	-179.330780
12521.557617	-184.454224
12526.940918	-181.259445
12532.324219	-178.462326
12537.707520	-175.478104
12543.090820	-184.027832
12548.474121	-179.446167
12553.857422	-184.407028
12559.240723	-181.193481
12564.624023	-186.670074
12570.007324	-183.226105
12575.390625	-191.101334
12580.773926	-180.934860
12586.157227	-190.444626
