Frequency (Hz)	Level (dB)
6314.611816	-111.217407
6319.995117	-111.437561
6325.378418	-112.593132
6330.761719	-111.443878
6336.145020	-111.940750
6341.528320	-111.125267
6346.911621	-112.352936
6352.294922	-111.147690
6357.678223	-111.903885
6363.061523	-111.655594
6368.444824	-111.612671
6373.828125	-111.839149
6379.211426	-111.267090
6384.594727	-112.053741
6389.978027	-112.005730
6395.361328	-112.259209
6400.744629	-111.787819
6406.127930	-112.039101
6411.511230	-111.053551
6416.894531	-111.414902
6422.277832	-111.779297
6427.661133	-113.602478
6433.044434	-110.619072
6438.427734	-112.123291
6443.811035	-111.216667
6449.194336	-112.671288
6454.577637	-112.077278
6459.960938	-110.235939
6465.344238	-112.470146
6470.727539	-113.166794
6476.110840	-111.868515
6481.494141	-111.125664
6486.877441	-112.254959
6492.260742	-111.707291
6497.644043	-112.262962
6503.027344	-110.764397
6508.410645	-114.041710
6513.793945	-111.317604
6519.177246	-112.395988
6524.560547	-111.205452
6529.943848	-111.715790
6535.327148	-112.838692
6540.710449	-111.882004
6546.093750	-112.286682
6551.477051	-111.037399
6556.860352	-112.414993
6562.243652	-111.521866
6567.626953	-111.625359
6573.010254	-111.766792
6578.393555	-112.491325
6583.776855	-111.401367
6589.160156	-111.805176
6594.543457	-111.601746
6599.926758	-112.157188
6605.310059	-111.658401
6610.693359	-112.221199
6616.076660	-112.116005
6621.459961	-113.076874
6626.843262	-111.317566
6632.226563	-111.548523
6637.609863	-112.245667
6642.993164	-113.036232
6648.376465	-111.406532
6653.759766	-111.797890
6659.143066	-112.292084
6664.526367	-112.459457
6669.909668	-111.697235
6675.292969	-112.768990
6680.676270	-112.335739
6686.059570	-112.201866
6691.442871	-111.021820
6696.826172	-113.008049
6702.209473	-111.459999
6707.592773	-112.906212
6712.976074	-111.852837
6718.359375	-112.610359
6723.742676	-111.180649
6729.125977	-112.811104
6734.509277	-112.012611
6739.892578	-111.891502
6745.275879	-113.273727
6750.659180	-111.022583
6756.042480	-113.420029
6761.425781	-111.629135
6766.809082	-112.667740
6772.192383	-111.368637
6777.575684	-111.878136
6782.958984	-113.137535
6788.342285	-112.197128
6793.725586	-110.860863
6799.108887	-112.786041
6804.492188	-112.721893
6809.875488	-112.124222
6815.258789	-112.244408
6820.642090	-112.783661
6826.025391	-112.012077
6831.408691	-112.678108
6836.791992	-110.834251
6842.175293	-113.275139
6847.558594	-112.404854
6852.941895	-112.476822
6858.325195	-112.220901
6863.708496	-112.903511
6869.091797	-111.585007
6874.475098	-113.262161
6879.858398	-111.985130
6885.241699	-112.492279
6890.625000	-111.303558
6896.008301	-113.492271
6901.391602	-112.201813
6906.774902	-112.792389
6912.158203	-111.967880
6917.541504	-113.274437
6922.924805	-111.344208
6928.308105	-112.252411
6933.691406	-113.815559
6939.074707	-111.555687
6944.458008	-111.167610
6949.841309	-114.381798
6955.224609	-111.625679
6960.607910	-111.949104
6965.991211	-113.709106
6971.374512	-111.582413
6976.757813	-112.517479
6982.141113	-112.838791
6987.524414	-113.446121
6992.907715	-112.621788
6998.291016	-111.652161
7003.674316	-113.102318
7009.057617	-112.336601
7014.440918	-110.763924
7019.824219	-115.388153
7025.207520	-111.410866
7030.590820	-112.484177
7035.974121	-112.620422
7041.357422	-111.618095
7046.740723	-113.422966
7052.124023	-112.453117
7057.507324	-112.341240
7062.890625	-112.310806
7068.273926	-112.970612
7073.657227	-112.674400
7079.040527	-112.112083
7084.423828	-113.382561
7089.807129	-111.954765
7095.190430	-114.034081
7100.573730	-110.866814
7105.957031	-113.818947
7111.340332	-112.685745
7116.723633	-111.317345
7122.106934	-113.420357
7127.490234	-113.219704
7132.873535	-111.280457
7138.256836	-114.036430
7143.640137	-110.923294
7149.023438	-113.277039
7154.406738	-112.137215
7159.790039	-113.456268
7165.173340	-112.049522
7170.556641	-113.067451
7175.939941	-112.704590
7181.323242	-111.599495
7186.706543	-116.071663
7192.089844	-111.122307
7197.473145	-112.413101
7202.856445	-114.960770
7208.239746	-111.674423
7213.623047	-113.561096
7219.006348	-111.845367
7224.389648	-112.394791
7229.772949	-113.959579
7235.156250	-111.092361
7240.539551	-114.101120
7245.922852	-113.261635
7251.306152	-113.718132
7256.689453	-110.940727
7262.072754	-112.928032
7267.456055	-114.511017
7272.839355	-112.545158
7278.222656	-113.238266
7283.605957	-110.979889
7288.989258	-113.738594
7294.372559	-112.210838
7299.755859	-115.509827
7305.139160	-110.338020
7310.522461	-114.009727
7315.905762	-112.682678
7321.289063	-113.513466
7326.672363	-112.924080
7332.055664	-112.556557
7337.438965	-113.926430
7342.822266	-111.705765
7348.205566	-112.056419
7353.588867	-114.934799
7358.972168	-113.032471
7364.355469	-112.664864
7369.738770	-113.749802
7375.122070	-113.128014
7380.505371	-110.162659
7385.888672	-114.633186
7391.271973	-114.332420
7396.655273	-113.325027
7402.038574	-112.987839
7407.421875	-111.575417
7412.805176	-115.579765
7418.188477	-110.330048
7423.571777	-115.729431
7428.955078	-111.728668
7434.338379	-113.148582
7439.721680	-114.025139
7445.104980	-113.181976
7450.488281	-112.394356
7455.871582	-113.286766
7461.254883	-111.995850
7466.638184	-114.763283
7472.021484	-112.249969
7477.404785	-111.125511
7482.788086	-115.650398
7488.171387	-113.038635
7493.554688	-111.461189
7498.937988	-112.664711
7504.321289	-115.616127
7509.704590	-110.766060
7515.087891	-114.416100
7520.471191	-111.971619
7525.854492	-114.554588
7531.237793	-112.420639
7536.621094	-111.765175
7542.004395	-114.723404
7547.387695	-112.135902
7552.770996	-112.448753
7558.154297	-115.026764
7563.537598	-111.685875
7568.920898	-113.648262
7574.304199	-112.611252
7579.687500	-114.964386
7585.070801	-112.156616
7590.454102	-112.639320
7595.837402	-116.095100
7601.220703	-110.850632
7606.604004	-114.203087
7611.987305	-113.410271
7617.370605	-112.762238
7622.753906	-113.781624
7628.137207	-112.126488
7633.520508	-114.630264
7638.903809	-112.107506
7644.287109	-114.206459
7649.670410	-112.470726
7655.053711	-112.167984
7660.437012	-114.981735
7665.820313	-111.447121
7671.203613	-114.377464
7676.586914	-112.373688
7681.970215	-112.954918
7687.353516	-114.203400
7692.736816	-113.364502
7698.120117	-112.656555
7703.503418	-113.410721
7708.886719	-113.217545
7714.270020	-113.420097
7719.653320	-113.219841
7725.036621	-114.911858
7730.419922	-111.871750
7735.803223	-113.041847
7741.186523	-114.579132
7746.569824	-111.861923
7751.953125	-113.294067
7757.336426	-115.030243
7762.719727	-110.832840
7768.103027	-114.490807
7773.486328	-113.586975
7778.869629	-113.422028
7784.252930	-113.164978
7789.636230	-114.435028
7795.019531	-110.787666
7800.402832	-115.218971
7805.786133	-113.109177
7811.169434	-112.991585
7816.552734	-110.937195
7821.936035	-117.952888
7827.319336	-112.241989
7832.702637	-114.174919
7838.085938	-112.651001
7843.469238	-111.812019
7848.852539	-114.866188
7854.235840	-113.490044
7859.619141	-111.755722
7865.002441	-117.207458
7870.385742	-112.710922
7875.769043	-113.630188
7881.152344	-111.370865
7886.535645	-116.948303
7891.918945	-111.961853
7897.302246	-112.603745
7902.685547	-113.302711
7908.068848	-114.221764
7913.452148	-113.150528
7918.835449	-113.504852
7924.218750	-112.966125
7929.602051	-113.908524
7934.985352	-112.640373
7940.368652	-111.709404
7945.751953	-114.843872
7951.135254	-114.877533
7956.518555	-112.661026
7961.901855	-114.134987
7967.285156	-111.998787
7972.668457	-116.249374
7978.051758	-111.959656
7983.435059	-114.379684
7988.818359	-112.933388
7994.201660	-112.008377
7999.584961	-119.993164
8004.968262	-111.157860
8010.351563	-114.499809
8015.734863	-112.578865
8021.118164	-113.559258
8026.501465	-116.699867
8031.884766	-112.994553
8037.268066	-114.406479
8042.651367	-111.543404
8048.034668	-114.777451
8053.417969	-112.620781
8058.801270	-112.955978
8064.184570	-112.332184
8069.567871	-113.931046
8074.951172	-114.252541
8080.334473	-113.772415
8085.717773	-112.211403
8091.101074	-114.331505
8096.484375	-115.654831
8101.867676	-112.139198
8107.250977	-113.740715
8112.634277	-113.742836
8118.017578	-114.919388
8123.400879	-113.562759
8128.784180	-113.441658
8134.167480	-114.391739
8139.550781	-112.891487
8144.934082	-114.321075
8150.317383	-113.464783
8155.700684	-111.649834
8161.083984	-116.180099
8166.467285	-114.745674
8171.850586	-112.976616
8177.233887	-113.830025
8182.617188	-111.763062
8188.000488	-117.822258
8193.383789	-111.825623
8198.767090	-115.319824
8204.150391	-112.497513
8209.533691	-113.747765
8214.916992	-112.851067
8220.300293	-115.065041
8225.683594	-113.189743
8231.066895	-113.500885
8236.450195	-113.043991
8241.833496	-116.825294
8247.216797	-111.850334
8252.600098	-114.964973
8257.983398	-114.261322
8263.366699	-112.901077
8268.750000	-113.998497
8274.133301	-114.480797
8279.516602	-114.379448
8284.899902	-112.369934
8290.283203	-113.857941
8295.666504	-115.293892
8301.049805	-112.764244
8306.433105	-114.417290
8311.816406	-114.258919
8317.199707	-112.729401
8322.583008	-115.382553
8327.966309	-112.804718
8333.349609	-113.322090
8338.732910	-115.706329
8344.116211	-115.213341
8349.499512	-112.154221
8354.882813	-113.829330
8360.266113	-112.080070
8365.649414	-117.710045
8371.032715	-114.066521
8376.416016	-113.817352
8381.799316	-112.133087
8387.182617	-120.315506
8392.565918	-112.637665
8397.949219	-112.829285
8403.332520	-115.783340
8408.715820	-111.774315
8414.099121	-113.101776
8419.482422	-113.309158
8424.865723	-116.531517
8430.249023	-113.363869
8435.632324	-114.849197
8441.015625	-114.167000
8446.398926	-113.276131
8451.782227	-112.793251
8457.165527	-116.772331
8462.548828	-113.143295
8467.932129	-115.185219
8473.315430	-112.111687
8478.698730	-113.942657
8484.082031	-114.850075
8489.465332	-113.307716
8494.848633	-115.291153
8500.231934	-112.884247
8505.615234	-114.522591
8510.998535	-113.479576
8516.381836	-112.122627
8521.765137	-118.369202
8527.148438	-112.075783
8532.531738	-113.224342
8537.915039	-118.034981
8543.298340	-112.043037
8548.681641	-116.893867
8554.064941	-110.897995
8559.448242	-118.450981
8564.831543	-112.768486
8570.214844	-115.127464
8575.598145	-114.015678
8580.981445	-113.289368
8586.364746	-114.433952
8591.748047	-114.638771
8597.131348	-112.404495
8602.514648	-114.969284
8607.897949	-113.220016
8613.281250	-113.193947
8618.664551	-117.070862
8624.047852	-112.193924
8629.431152	-115.409157
8634.814453	-112.689896
8640.197754	-112.654900
8645.581055	-113.967255
8650.964355	-113.729805
8656.347656	-115.360016
8661.730957	-113.521362
8667.114258	-114.728394
8672.497559	-113.583687
8677.880859	-114.518135
8683.264160	-114.459259
8688.647461	-114.847595
8694.030762	-112.626808
8699.414063	-116.021980
8704.797363	-111.507225
8710.180664	-117.820061
8715.563965	-114.002541
8720.947266	-114.447762
8726.330566	-113.758957
8731.713867	-115.083282
8737.097168	-112.323509
8742.480469	-112.624779
8747.863770	-114.882843
8753.247070	-115.385284
8758.630371	-114.002457
8764.013672	-113.360603
8769.396973	-115.444893
8774.780273	-113.925179
8780.163574	-115.639717
8785.546875	-112.285927
8790.930176	-113.115814
8796.313477	-116.482460
8801.696777	-113.942543
8807.080078	-115.042885
8812.463379	-113.163200
8817.846680	-111.412018
8823.229980	-115.742104
8828.613281	-113.597885
8833.996582	-115.428696
8839.379883	-113.674545
8844.763184	-114.191887
8850.146484	-112.682724
8855.529785	-114.000664
8860.913086	-113.012878
8866.296387	-115.174095
8871.679688	-114.508583
8877.062988	-114.139450
8882.446289	-113.849968
8887.829590	-115.065132
8893.212891	-113.082130
8898.596191	-114.503830
8903.979492	-113.594597
8909.362793	-115.996269
8914.746094	-111.579208
8920.129395	-119.461761
8925.512695	-113.661530
8930.895996	-114.457916
8936.279297	-113.509956
8941.662598	-115.109398
8947.045898	-114.458992
8952.429199	-113.226204
8957.812500	-117.203171
8963.195801	-113.027031
8968.579102	-114.464943
8973.962402	-114.664505
8979.345703	-112.986191
8984.729004	-116.130096
8990.112305	-116.094650
8995.495605	-111.045975
9000.878906	-115.627319
9006.262207	-113.967270
9011.645508	-115.625626
9017.028809	-113.172844
9022.412109	-113.586311
9027.795410	-115.951881
9033.178711	-113.339302
9038.562012	-114.870468
9043.945313	-115.391106
9049.328613	-113.058678
9054.711914	-116.265160
9060.095215	-113.274300
9065.478516	-115.362213
9070.861816	-114.980537
9076.245117	-113.535248
9081.628418	-117.666611
9087.011719	-111.601936
9092.395020	-115.725471
9097.778320	-114.883926
9103.161621	-115.238663
9108.544922	-114.296089
9113.928223	-112.905449
9119.311523	-117.060501
9124.694824	-113.055626
9130.078125	-115.265175
9135.461426	-113.564125
9140.844727	-115.039536
9146.228027	-112.953407
9151.611328	-118.401215
9156.994629	-112.432343
9162.377930	-114.390404
9167.761230	-117.127014
9173.144531	-113.248062
9178.527832	-113.717560
9183.911133	-117.031273
9189.294434	-114.348984
9194.677734	-113.111565
9200.061035	-116.476913
9205.444336	-115.309563
9210.827637	-114.393311
9216.210938	-113.556335
9221.594238	-116.146919
9226.977539	-112.569946
9232.360840	-114.700462
9237.744141	-117.427811
9243.127441	-113.764977
9248.510742	-114.478683
9253.894043	-116.616684
9259.277344	-113.203972
9264.660645	-116.236839
9270.043945	-111.498146
9275.427246	-120.588692
9280.810547	-111.941841
9286.193848	-114.850151
9291.577148	-112.274002
9296.960449	-119.019279
9302.343750	-113.490074
9307.727051	-113.617538
9313.110352	-115.396111
9318.493652	-119.213409
9323.876953	-111.178749
9329.260254	-115.682564
9334.643555	-114.327271
9340.026855	-115.397484
9345.410156	-115.517792
9350.793457	-113.441673
9356.176758	-117.590538
9361.560059	-112.420433
9366.943359	-115.586395
9372.326660	-114.674042
9377.709961	-117.893021
9383.093262	-113.629005
9388.476563	-114.659286
9393.859863	-112.103096
9399.243164	-116.659645
9404.626465	-115.947273
9410.009766	-115.613167
9415.393066	-112.267670
9420.776367	-115.256546
9426.159668	-115.145699
9431.542969	-115.430527
9436.926270	-116.528122
9442.309570	-112.624146
9447.692871	-116.868431
9453.076172	-114.980537
9458.459473	-112.859505
9463.842773	-114.027733
9469.226074	-117.067627
9474.609375	-115.560280
9479.992676	-116.397408
9485.375977	-112.446236
9490.759277	-113.892715
9496.142578	-117.431892
9501.525879	-114.377083
9506.909180	-114.455330
9512.292480	-115.895966
9517.675781	-114.619766
9523.059082	-115.341095
9528.442383	-113.597382
9533.825684	-113.790215
9539.208984	-117.768532
9544.592285	-114.587303
9549.975586	-114.292664
9555.358887	-115.832741
9560.742188	-113.021942
9566.125488	-117.391617
9571.508789	-114.141998
9576.892090	-113.386024
9582.275391	-115.931496
9587.658691	-112.565376
9593.041992	-119.406662
9598.425293	-114.569901
9603.808594	-113.817299
9609.191895	-113.313461
9614.575195	-114.569702
9619.958496	-118.144753
9625.341797	-113.287788
9630.725098	-115.773682
9636.108398	-114.829529
9641.491699	-112.713715
9646.875000	-118.780205
9652.258301	-115.391220
9657.641602	-115.055840
9663.024902	-114.815704
9668.408203	-114.250473
9673.791504	-117.624748
9679.174805	-112.779068
9684.558105	-119.448921
9689.941406	-113.128014
9695.324707	-115.569603
9700.708008	-111.852730
9706.091309	-118.657570
9711.474609	-114.877182
9716.857910	-117.898483
9722.241211	-112.586670
9727.624512	-115.935364
9733.007813	-114.803040
9738.391113	-112.605316
9743.774414	-118.727707
9749.157715	-118.549370
9754.541016	-110.187645
9759.924316	-119.173836
9765.307617	-115.071342
9770.690918	-114.991707
9776.074219	-116.369827
9781.457520	-111.604851
9786.840820	-115.912292
9792.224121	-115.996468
9797.607422	-116.112640
9802.990723	-113.230064
9808.374023	-121.965408
9813.757324	-112.092468
9819.140625	-116.482780
9824.523926	-113.585777
9829.907227	-115.155434
9835.290527	-115.199135
9840.673828	-114.514465
9846.057129	-113.940292
9851.440430	-116.456070
9856.823730	-116.821999
9862.207031	-114.726868
9867.590332	-115.235046
9872.973633	-115.665733
9878.356934	-112.794189
9883.740234	-119.607063
9889.123535	-113.056389
9894.506836	-114.453499
9899.890137	-118.175896
9905.273438	-112.661148
9910.656738	-114.068314
9916.040039	-115.448883
9921.423340	-113.112633
9926.806641	-117.587280
9932.189941	-114.686165
9937.573242	-115.244286
9942.956543	-116.762352
9948.339844	-114.694847
9953.723145	-113.265221
9959.106445	-117.445625
9964.489746	-113.898674
9969.873047	-114.703201
9975.256348	-112.533463
9980.639648	-115.425072
9986.022949	-114.683922
9991.406250	-125.620201
9996.789551	-109.993126
10002.172852	-116.509834
10007.556152	-120.410858
10012.939453	-114.359749
10018.322754	-111.444008
10023.706055	-118.758484
10029.089355	-114.154472
10034.472656	-118.922195
10039.855957	-114.746368
10045.239258	-113.421600
10050.622559	-115.729889
10056.005859	-114.833450
10061.389160	-115.108551
10066.772461	-115.409355
10072.155762	-117.135963
10077.539063	-113.044212
10082.922363	-118.528473
10088.305664	-112.403801
10093.688965	-119.763832
10099.072266	-112.512642
10104.455566	-119.752762
10109.838867	-113.476379
10115.222168	-113.742065
10120.605469	-119.613434
10125.988770	-112.981468
10131.372070	-114.559219
10136.755371	-118.783646
10142.138672	-112.440948
10147.521973	-119.755699
10152.905273	-113.819511
10158.288574	-117.133331
10163.671875	-112.670677
10169.055176	-117.981079
10174.438477	-114.210335
10179.821777	-116.740936
10185.205078	-113.527344
10190.588379	-118.662704
10195.971680	-114.018799
10201.354980	-116.785416
10206.738281	-114.907394
10212.121582	-113.504517
10217.504883	-114.243973
10222.888184	-119.227234
10228.271484	-113.059586
10233.654785	-116.173279
10239.038086	-117.612961
10244.421387	-114.651535
10249.804688	-114.057487
10255.187988	-116.994522
10260.571289	-114.773270
10265.954590	-115.490616
10271.337891	-117.170692
10276.721191	-113.787407
10282.104492	-115.876503
10287.487793	-115.941994
10292.871094	-117.118828
10298.254395	-112.800377
10303.637695	-116.198296
10309.020996	-115.494568
10314.404297	-115.687080
10319.787598	-112.828110
10325.170898	-116.790543
10330.554199	-114.334816
10335.937500	-118.513321
10341.320801	-113.943626
10346.704102	-113.311211
10352.087402	-121.380333
10357.470703	-113.639938
10362.854004	-114.789291
10368.237305	-117.927551
10373.620605	-114.001923
10379.003906	-117.723701
10384.387207	-113.104164
10389.770508	-114.720924
10395.153809	-115.876381
10400.537109	-113.500710
10405.920410	-116.773674
10411.303711	-116.700142
10416.687012	-112.640244
10422.070313	-115.702652
10427.453613	-118.057716
10432.836914	-113.543633
10438.220215	-115.725044
10443.603516	-114.098183
10448.986816	-120.764931
10454.370117	-113.372475
10459.753418	-114.403625
10465.136719	-122.242630
10470.520020	-113.364464
10475.903320	-117.618622
10481.286621	-115.558136
10486.669922	-113.814041
10492.053223	-118.301842
10497.436523	-114.223618
10502.819824	-115.122238
10508.203125	-117.141365
10513.586426	-113.457054
10518.969727	-118.661156
10524.353027	-115.929329
10529.736328	-114.057449
10535.119629	-114.573479
10540.502930	-122.939583
10545.886230	-112.577209
10551.269531	-117.328613
10556.652832	-113.819786
10562.036133	-116.365044
10567.419434	-114.231926
10572.802734	-117.736320
10578.186035	-116.357620
10583.569336	-114.925995
10588.952637	-115.214569
10594.335938	-116.966492
10599.719238	-116.145195
10605.102539	-114.844185
10610.485840	-115.277222
10615.869141	-116.558716
10621.252441	-114.115013
10626.635742	-115.505325
10632.019043	-118.344528
10637.402344	-113.758011
10642.785645	-115.072777
10648.168945	-114.524948
10653.552246	-119.633919
10658.935547	-115.486511
10664.318848	-115.348351
10669.702148	-114.761276
10675.085449	-116.389465
10680.468750	-112.076202
10685.852051	-119.136269
10691.235352	-114.456436
10696.618652	-117.224655
10702.001953	-114.041832
10707.385254	-115.367271
10712.768555	-117.761497
10718.151855	-114.780151
10723.535156	-115.433578
10728.918457	-116.795570
10734.301758	-116.889267
10739.685059	-115.017921
10745.068359	-117.229393
10750.451660	-113.208130
10755.834961	-117.467056
10761.218262	-114.866394
10766.601563	-115.213821
10771.984863	-115.479065
10777.368164	-117.845474
10782.751465	-114.351974
10788.134766	-116.219040
10793.518066	-116.234734
10798.901367	-115.817993
10804.284668	-115.169785
10809.667969	-116.700096
10815.051270	-114.026680
10820.434570	-118.664154
10825.817871	-114.008514
10831.201172	-118.981468
10836.584473	-113.565720
10841.967773	-116.311760
10847.351074	-117.838135
10852.734375	-114.121857
10858.117676	-115.452805
10863.500977	-118.642281
10868.884277	-113.632492
10874.267578	-115.628990
10879.650879	-119.279335
10885.034180	-113.670387
10890.417480	-117.219612
10895.800781	-114.279137
10901.184082	-116.915565
10906.567383	-118.219933
10911.950684	-113.795692
10917.333984	-117.039200
10922.717285	-115.977257
10928.100586	-113.788605
10933.483887	-118.652298
10938.867188	-114.785995
10944.250488	-116.716621
10949.633789	-113.683296
10955.017090	-117.198578
10960.400391	-116.818359
10965.783691	-114.706009
10971.166992	-114.683609
10976.550293	-114.430298
10981.933594	-114.756546
10987.316895	-118.460960
10992.700195	-115.091347
10998.083496	-115.673828
11003.466797	-115.499031
11008.850098	-117.185020
11014.233398	-118.642319
11019.616699	-112.198265
11025.000000	-119.417130
11030.383301	-116.415466
11035.766602	-114.842949
11041.149902	-114.354134
11046.533203	-118.320831
11051.916504	-117.176346
11057.299805	-112.825127
11062.683105	-117.716042
11068.066406	-115.065758
11073.449707	-116.943825
11078.833008	-116.721809
11084.216309	-117.002098
11089.599609	-114.146179
11094.982910	-115.917305
11100.366211	-116.666420
11105.749512	-114.450500
11111.132813	-118.211197
11116.516113	-113.924469
11121.899414	-119.387917
11127.282715	-114.948624
11132.666016	-113.589462
11138.049316	-118.526749
11143.432617	-116.295990
11148.815918	-115.333565
11154.199219	-115.192551
11159.582520	-115.748718
11164.965820	-116.066887
11170.349121	-117.641609
11175.732422	-116.246567
11181.115723	-115.677368
11186.499023	-116.113518
11191.882324	-115.857727
11197.265625	-115.059677
11202.648926	-115.830063
11208.032227	-117.158531
11213.415527	-116.474373
11218.798828	-115.648186
11224.182129	-119.699440
11229.565430	-113.471588
11234.948730	-117.590195
11240.332031	-114.887794
11245.715332	-118.603577
11251.098633	-113.748566
11256.481934	-116.485229
11261.865234	-116.137039
11267.248535	-116.865639
11272.631836	-116.052177
11278.015137	-117.367516
11283.398438	-114.416641
11288.781738	-116.992218
11294.165039	-115.940254
11299.548340	-117.856972
11304.931641	-113.444916
11310.314941	-119.556259
11315.698242	-114.488663
11321.081543	-116.620888
11326.464844	-115.095993
11331.848145	-118.232986
11337.231445	-113.412079
11342.614746	-119.029137
11347.998047	-113.677505
11353.381348	-116.787560
11358.764648	-118.423805
11364.147949	-113.733322
11369.531250	-117.921875
11374.914551	-115.991043
11380.297852	-115.275749
11385.681152	-115.270958
11391.064453	-117.339211
11396.447754	-117.244926
11401.831055	-114.451790
11407.214355	-116.378090
11412.597656	-116.987808
11417.980957	-117.085159
11423.364258	-116.815659
11428.747559	-114.626976
11434.130859	-114.959290
11439.514160	-116.351997
11444.897461	-115.563858
11450.280762	-116.844635
11455.664063	-117.571991
11461.047363	-113.789169
11466.430664	-116.567062
11471.813965	-116.643890
11477.197266	-116.162231
11482.580566	-118.878746
11487.963867	-113.582199
11493.347168	-116.935242
11498.730469	-118.369667
11504.113770	-116.112473
11509.497070	-115.054771
11514.880371	-115.808647
11520.263672	-117.811378
11525.646973	-115.673195
11531.030273	-115.013695
11536.413574	-118.757423
11541.796875	-113.653076
11547.180176	-118.411385
11552.563477	-116.146492
11557.946777	-116.418015
11563.330078	-116.006706
11568.713379	-116.040665
11574.096680	-116.435097
11579.479980	-113.702721
11584.863281	-119.645226
11590.246582	-116.541580
11595.629883	-115.205544
11601.013184	-117.321426
11606.396484	-116.631630
11611.779785	-115.799576
11617.163086	-116.199509
11622.546387	-118.580902
11627.929688	-115.187660
11633.312988	-115.722328
11638.696289	-119.158302
11644.079590	-115.044937
11649.462891	-116.788940
11654.846191	-116.190514
11660.229492	-117.918373
11665.612793	-115.577759
11670.996094	-116.323921
11676.379395	-116.582245
11681.762695	-116.389503
11687.145996	-116.433647
11692.529297	-114.478004
11697.912598	-119.265526
11703.295898	-114.999084
11708.679199	-119.297546
11714.062500	-114.467094
11719.445801	-118.436996
11724.829102	-113.649765
11730.212402	-119.802994
11735.595703	-115.912102
11740.979004	-115.840248
11746.362305	-118.176048
11751.745605	-113.416656
11757.128906	-120.222275
11762.512207	-115.905022
11767.895508	-114.266983
11773.278809	-123.171761
11778.662109	-114.410492
11784.045410	-117.678177
11789.428711	-115.157524
11794.812012	-116.022186
11800.195313	-118.507347
11805.578613	-114.839035
11810.961914	-117.715248
11816.345215	-115.483894
11821.728516	-116.698341
11827.111816	-115.934906
11832.495117	-117.201630
11837.878418	-116.924072
11843.261719	-116.925240
11848.645020	-116.238472
11854.028320	-116.715317
11859.411621	-117.952087
11864.794922	-114.716866
11870.178223	-119.000259
11875.561523	-115.341393
11880.944824	-117.362244
11886.328125	-115.940605
11891.711426	-115.516319
11897.094727	-118.086220
11902.478027	-115.146606
11907.861328	-117.207306
11913.244629	-117.119751
11918.627930	-118.210304
11924.011230	-114.420959
11929.394531	-117.006905
11934.777832	-116.569138
11940.161133	-117.807983
11945.544434	-116.181389
11950.927734	-116.580070
11956.311035	-116.072792
11961.694336	-116.362938
11967.077637	-117.556763
11972.460938	-115.184990
11977.844238	-116.432777
11983.227539	-118.644371
11988.610840	-115.505516
11993.994141	-115.846169
11999.377441	-118.858597
12004.760742	-116.467064
12010.144043	-115.955109
12015.527344	-117.578049
12020.910645	-115.548965
12026.293945	-116.697815
12031.677246	-116.787941
12037.060547	-117.704613
12042.443848	-115.709557
12047.827148	-117.331161
12053.210449	-116.621231
12058.593750	-116.195587
12063.977051	-116.457260
12069.360352	-117.518097
12074.743652	-116.300171
12080.126953	-116.519569
12085.510254	-116.260475
12090.893555	-117.016937
12096.276855	-116.939560
12101.660156	-116.486649
12107.043457	-116.338707
12112.426758	-118.084328
12117.810059	-115.613754
12123.193359	-117.192116
12128.576660	-117.050812
12133.959961	-115.727486
12139.343262	-117.382095
12144.726563	-115.780525
12150.109863	-118.029190
12155.493164	-115.668991
12160.876465	-117.543648
12166.259766	-116.380493
12171.643066	-117.962746
12177.026367	-115.880783
12182.409668	-116.807388
12187.792969	-117.379784
12193.176270	-115.350616
12198.559570	-117.970627
12203.942871	-117.378929
12209.326172	-115.987526
12214.709473	-116.464493
12220.092773	-118.172615
12225.476074	-116.142517
12230.859375	-117.104836
12236.242676	-116.346474
12241.625977	-115.581627
12247.009277	-119.463699
12252.392578	-115.620239
12257.775879	-116.656334
12263.159180	-117.680931
12268.542480	-115.413597
12273.925781	-117.791420
12279.309082	-115.811707
12284.692383	-119.615059
12290.075684	-115.321175
12295.458984	-117.231674
12300.842285	-117.215942
12306.225586	-117.168388
12311.608887	-115.708763
12316.992188	-118.766335
12322.375488	-115.759323
12327.758789	-117.640533
12333.142090	-115.866470
12338.525391	-116.601738
12343.908691	-117.017036
12349.291992	-117.065422
12354.675293	-116.583549
12360.058594	-116.805466
12365.441895	-117.127419
12370.825195	-117.939262
12376.208496	-115.359146
12381.591797	-118.648933
12386.975098	-114.907005
12392.358398	-118.859924
12397.741699	-117.039810
12403.125000	-117.928543
12408.508301	-114.956833
12413.891602	-117.602379
12419.274902	-117.127930
12424.658203	-116.991653
12430.041504	-115.037430
12435.424805	-120.795082
12440.808105	-114.970505
12446.191406	-116.888466
12451.574707	-118.349792
12456.958008	-116.454643
12462.341309	-115.894112
12467.724609	-117.455986
12473.107910	-117.348267
12478.491211	-116.212044
12483.874512	-117.591476
12489.257813	-116.860352
12494.641113	-116.345200
12500.024414	-117.565201
12505.407715	-117.303207
12510.791016	-116.943329
12516.174316	-116.093559
12521.557617	-118.184532
12526.940918	-116.880974
12532.324219	-116.798096
12537.707520	-115.583313
12543.090820	-118.937370
12548.474121	-115.146324
12553.857422	-118.446953
12559.240723	-118.079865
12564.624023	-115.139160
12570.007324	-118.036446
12575.390625	-116.575081
12580.773926	-117.174301
